"","country","points","price"
"1371","France",91,60
"1372","France",91,40
"1373","France",91,NA
"1374","US",91,19
"1375","Portugal",91,NA
"1376","US",91,64
"1377","France",91,74
"1378","Italy",91,24
"1379","Portugal",91,NA
"1380","Portugal",91,NA
"1381","US",88,63
"1382","Spain",88,14
"1383","US",88,16
"1384","Argentina",88,21
"1385","France",88,15
"1386","US",88,18
"1387","Italy",88,50
"1388","US",88,18
"1389","Italy",88,80
"1390","US",88,48
"1391","France",88,22
"1392","US",88,16
"1393","Argentina",88,28
"1394","US",88,35
"1395","US",88,40
"1396","US",88,48
"1397","France",88,12
"1398","US",88,20
"1399","US",88,26
"1400","Italy",88,55
"1401","Spain",88,8
"1402","Spain",88,16
"1403","US",88,30
"1404","US",88,23
"1405","US",88,21
"1406","US",88,30
"1407","Spain",88,30
"1408","Italy",88,35
"1409","US",88,17
"1410","US",88,25
"1411","Italy",90,24
"1412","US",90,40
"1413","Hungary",90,16
"1414","US",90,40
"1415","US",90,28
"1416","Italy",90,21
"1417","US",90,36
"1418","Greece",90,28
"1419","US",90,65
"1420","US",90,49
"1421","US",90,44
"1422","US",90,48
"1423","US",90,28
"1424","US",90,30
"1425","France",90,17
"1426","Italy",90,39
"1427","US",90,16
"1428","Germany",90,22
"1429","US",90,45
"1430","France",90,15
"1431","US",90,48
"1432","US",90,35
"1433","US",90,24
"1434","US",90,95
"1435","US",90,32
"1436","Spain",90,26
"1437","Spain",90,32
"1438","US",90,24
"1439","Germany",90,25
"1440","Spain",90,50
"1441","",90,30
"1442","Italy",90,60
"1443","US",90,12
"1444","France",90,50
"1445","Italy",90,85
"1446","US",90,42
"1447","France",90,20
"1448","US",90,72
"1449","US",90,66
"1450","US",90,18
"1451","France",90,32
"1452","France",90,19
"1453","US",90,44
"1454","Spain",90,90
"1455","Spain",90,33
"1456","US",90,45
"1457","US",90,30
"1458","US",90,65
"1459","US",90,65
"1460","US",90,125
"1461","US",90,38
"1462","Italy",90,28
"1463","Spain",90,32
"1464","US",90,55
"1465","US",90,85
"1466","US",90,35
"1467","France",90,17
"1468","US",90,48
"1469","US",90,16
"1470","Hungary",90,26
"1471","US",90,28
"1472","US",90,50
"1473","US",90,32
"1474","Germany",90,23
"1475","Italy",90,NA
"1476","Italy",90,44
"1477","Israel",90,40
"1478","Argentina",90,30
"1479","US",90,28
"1480","Italy",90,46
"1481","Argentina",90,24
"1482","Italy",90,NA
"1483","US",90,33
"1484","Italy",90,25
"1485","France",90,13
"1486","France",90,16
"1487","France",90,50
"1488","France",90,19
"1489","France",90,13
"1490","US",90,50
"1491","US",90,50
"1492","Italy",90,35
"1493","US",90,30
"1494","Germany",90,25
"1495","Italy",90,NA
"1496","US",90,40
"1497","Spain",90,55
"1498","Portugal",90,100
"1499","US",90,100
"1500","US",90,28
"1501","US",93,32
"1502","US",93,40
"1503","US",93,40
"1504","New Zealand",92,63
"1505","France",92,26
"1506","France",92,45
"1507","France",92,NA
"1508","France",92,25
"1509","US",92,75
"1510","US",92,95
"1511","US",92,42
"1512","Austria",92,17
"1513","US",92,35
"1514","Austria",92,18
"1515","US",92,28
"1516","US",92,54
"1517","US",92,35
"1518","US",92,40
"1519","US",92,68
"1520","France",92,59
"1521","France",92,28
"1522","US",92,40
"1523","US",92,80
"1524","US",92,38
"1525","US",92,38
"1526","US",92,63
"1527","US",92,40
"1528","US",92,NA
"1529","US",92,50
"1530","US",92,34
"1531","Portugal",85,10
"1532","Portugal",85,7
"1533","Portugal",85,14
"1534","Italy",85,10
"1535","Italy",85,149
"1536","US",85,26
"1537","Argentina",85,16
"1538","France",85,9
"1539","Argentina",84,12
"1540","Portugal",84,18
"1541","Portugal",84,NA
"1542","US",84,15
"1543","Portugal",84,13
"1544","Portugal",84,12
"1545","France",84,14
"1546","Argentina",84,12
"1547","Spain",84,9
"1548","US",84,29
"1549","Portugal",84,10
"1550","US",84,35
"1551","France",84,12
"1552","US",84,14
"1553","Argentina",84,17
"1554","US",84,12
"1555","South Africa",84,20
"1556","Argentina",84,17
"1557","South Africa",84,9
"1558","Spain",84,14
"1559","Portugal",84,10
"1560","Portugal",84,10
"1561","US",92,35
"1562","US",92,32
"1563","US",92,56
"1564","US",92,39
"1565","Portugal",92,23
"1566","US",92,40
"1567","US",92,20
"1568","Portugal",92,32
"1569","US",92,35
"1570","US",92,52
"1571","US",92,48
"1572","France",91,14
"1573","France",91,27
"1574","France",91,38
"1575","Chile",91,20
"1576","US",91,40
"1577","US",91,54
"1578","US",91,26
"1579","Chile",91,22
"1580","US",91,30
"1581","Portugal",91,58
"1582","US",91,40
"1583","France",91,35
"1584","US",91,24
"1585","US",91,29
"1586","US",91,80
"1587","Portugal",91,22
"1588","US",91,15
"1589","Portugal",91,22
"1590","France",91,36
"1591","US",87,25
"1592","US",87,22
"1593","US",87,25
"1594","US",87,32
"1595","Italy",87,20
"1596","US",87,35
"1597","Argentina",87,18
"1598","US",87,13
"1599","Italy",87,140
"1600","Italy",87,60
"1601","Italy",87,25
"1602","Italy",87,50
"1603","Italy",87,138
"1604","Italy",87,55
"1605","US",87,15
"1606","Argentina",87,12
"1607","US",87,35
"1608","US",87,23
"1609","France",87,19
"1610","Spain",87,15
"1611","US",87,19
"1612","US",87,24
"1613","US",87,19
"1614","US",87,48
"1615","US",87,20
"1616","US",87,26
"1617","US",87,8
"1618","US",87,60
"1619","US",87,25
"1620","US",87,20
"1621","France",91,66
"1622","France",91,45
"1623","France",91,75
"1624","Italy",90,25
"1625","US",90,40
"1626","US",90,95
"1627","US",90,48
"1628","US",90,48
"1629","US",90,50
"1630","US",90,28
"1631","US",90,44
"1632","US",90,60
"1633","Italy",90,16
"1634","France",90,50
"1635","France",90,55
"1636","France",90,20
"1637","France",90,45
"1638","Italy",90,NA
"1639","Italy",90,19
"1640","US",90,50
"1641","Portugal",90,18
"1642","Portugal",90,15
"1643","US",90,54
"1644","Portugal",90,NA
"1645","US",90,35
"1646","US",90,45
"1647","Germany",90,31
"1648","Germany",90,35
"1649","Germany",90,18
"1650","Germany",90,60
"1651","US",88,25
"1652","US",88,25
"1653","US",88,50
"1654","US",88,30
"1655","US",88,60
"1656","US",88,15
"1657","Italy",88,65
"1658","Italy",88,19
"1659","Italy",88,28
"1660","Portugal",88,NA
"1661","Chile",88,20
"1662","US",88,27
"1663","Italy",88,120
"1664","US",88,20
"1665","France",88,15
"1666","Chile",88,12
"1667","US",88,35
"1668","France",88,12
"1669","France",88,16
"1670","France",88,45
"1671","Italy",88,22
"1672","Chile",88,44
"1673","Chile",88,20
"1674","Italy",88,110
"1675","Italy",88,26
"1676","US",88,40
"1677","Chile",88,35
"1678","US",88,36
"1679","Germany",88,12
"1680","Spain",88,15
"1681","US",88,26
"1682","Portugal",88,20
"1683","US",88,60
"1684","Portugal",88,12
"1685","US",88,25
"1686","US",88,17
"1687","Croatia",88,20
"1688","Romania",88,9
"1689","France",88,NA
"1690","France",88,25
"1691","US",88,37
"1692","US",88,98
"1693","US",88,25
"1694","US",88,26
"1695","Portugal",88,12
"1696","Portugal",88,20
"1697","France",88,NA
"1698","France",88,21
"1699","US",88,10
"1700","Argentina",88,15
"1701","US",88,42
"1702","US",88,25
"1703","Italy",88,NA
"1704","Spain",88,15
"1705","Spain",88,16
"1706","Spain",88,30
"1707","Spain",88,25
"1708","Spain",88,15
"1709","US",88,28
"1710","France",88,28
"1711","US",90,24
"1712","Germany",90,25
"1713","Chile",90,15
"1714","France",90,35
"1715","US",90,18
"1716","US",90,40
"1717","US",90,35
"1718","US",90,35
"1719","Chile",90,22
"1720","US",90,45
"1721","US",90,65
"1722","US",90,35
"1723","US",90,35
"1724","US",90,38
"1725","US",90,40
"1726","Germany",90,20
"1727","US",90,34
"1728","France",90,55
"1729","France",90,117
"1730","US",90,40
"1731","France",90,15
"1732","US",90,42
"1733","France",90,68
"1734","US",90,40
"1735","Spain",90,32
"1736","France",90,60
"1737","US",90,18
"1738","France",90,32
"1739","France",90,20
"1740","France",90,19
"1741","Hungary",90,25
"1742","US",90,75
"1743","US",90,21
"1744","France",90,20
"1745","US",90,52
"1746","US",90,55
"1747","US",90,48
"1748","Italy",90,80
"1749","Italy",90,50
"1750","Morocco",90,18
"1751","US",90,35
"1752","Moldova",90,31
"1753","US",90,45
"1754","Italy",90,120
"1755","US",90,28
"1756","US",90,30
"1757","US",90,62
"1758","Italy",90,59
"1759","US",90,65
"1760","Italy",90,66
"1761","US",90,36
"1762","Bulgaria",90,28
"1763","France",90,26
"1764","US",90,30
"1765","Italy",90,NA
"1766","France",90,30
"1767","France",90,26
"1768","France",90,50
"1769","France",90,NA
"1770","Italy",90,55
"1771","Austria",92,17
"1772","US",92,35
"1773","Austria",92,18
"1774","US",92,28
"1775","New Zealand",92,49
"1776","Argentina",92,50
"1777","Spain",92,77
"1778","New Zealand",92,25
"1779","US",92,35
"1780","Austria",92,22
"1781","Italy",92,70
"1782","France",92,45
"1783","France",92,20
"1784","France",92,26
"1785","US",92,45
"1786","Austria",92,15
"1787","US",92,38
"1788","Italy",92,23
"1789","US",92,45
"1790","Italy",92,40
"1791","US",92,25
"1792","US",92,32
"1793","US",92,35
"1794","France",92,28
"1795","Spain",92,30
"1796","US",92,100
"1797","Austria",92,25
"1798","Austria",92,15
"1799","US",92,65
"1800","Austria",92,25
"1801","US",90,55
"1802","US",90,25
"1803","US",90,95
"1804","Italy",90,60
"1805","Italy",90,90
"1806","US",90,10
"1807","Israel",90,52
"1808","US",90,65
"1809","US",90,20
"1810","US",90,32
"1811","US",90,38
"1812","US",90,45
"1813","Israel",90,40
"1814","Israel",90,22
"1815","Israel",90,15
"1816","US",90,19
"1817","Italy",90,75
"1818","US",90,60
"1819","Germany",90,34
"1820","Spain",90,10
"1821","US",90,50
"1822","Germany",90,36
"1823","Italy",90,24
"1824","Argentina",90,30
"1825","Italy",90,27
"1826","Germany",90,22
"1827","Italy",90,42
"1828","US",90,36
"1829","US",90,44
"1830","US",90,16
"1831","France",84,12
"1832","US",84,20
"1833","France",84,12
"1834","Portugal",84,15
"1835","Argentina",84,11
"1836","US",84,45
"1837","Portugal",84,9
"1838","US",84,34
"1839","France",84,19
"1840","Portugal",84,10
"1841","Portugal",84,NA
"1842","Portugal",84,10
"1843","Argentina",84,11
"1844","France",84,12
"1845","France",84,11
"1846","France",84,19
"1847","Portugal",84,12
"1848","Portugal",84,22
"1849","Portugal",84,13
"1850","US",84,27
"1851","Argentina",83,NA
"1852","Argentina",83,15
"1853","US",83,25
"1854","US",83,34
"1855","US",83,65
"1856","US",83,38
"1857","Portugal",83,7
"1858","US",83,23
"1859","US",83,4
"1860","Argentina",83,12
"1861","US",91,200
"1862","Portugal",91,25
"1863","US",91,55
"1864","US",91,75
"1865","US",91,50
"1866","US",91,14
"1867","US",91,26
"1868","France",91,53
"1869","US",91,25
"1870","France",91,17
"1871","US",91,36
"1872","France",91,19
"1873","US",91,50
"1874","US",91,23
"1875","US",91,16
"1876","Italy",91,65
"1877","France",91,NA
"1878","France",91,35
"1879","France",91,50
"1880","France",91,16
"1881","France",91,15
"1882","France",91,16
"1883","US",91,30
"1884","US",91,15
"1885","US",91,22
"1886","US",91,30
"1887","US",91,80
"1888","US",91,15
"1889","Portugal",91,20
"1890","Chile",91,85
"1891","US",87,28
"1892","US",87,28
"1893","Spain",87,18
"1894","Spain",87,20
"1895","US",87,20
"1896","Spain",87,30
"1897","Spain",87,20
"1898","US",87,10
"1899","Argentina",87,20
"1900","US",87,13
"1901","US",87,50
"1902","US",87,28
"1903","Argentina",87,19
"1904","US",87,32
"1905","US",87,24
"1906","US",87,54
"1907","US",87,13
"1908","US",87,16
"1909","US",87,44
"1910","US",87,11
"1911","US",87,26
"1912","US",87,11
"1913","France",87,25
"1914","France",87,14
"1915","France",87,18
"1916","France",87,NA
"1917","France",87,28
"1918","US",87,11
"1919","Italy",87,30
"1920","US",87,28
"1921","US",90,55
"1922","Germany",90,18
"1923","US",90,35
"1924","Italy",90,25
"1925","Italy",90,18
"1926","Italy",90,19
"1927","US",90,125
"1928","Italy",90,25
"1929","US",90,28
"1930","US",90,60
"1931","Germany",90,26
"1932","Germany",90,18
"1933","Germany",90,16
"1934","Chile",90,60
"1935","Germany",90,30
"1936","Germany",90,30
"1937","US",90,55
"1938","Italy",90,20
"1939","France",90,NA
"1940","France",90,44
"1941","France",90,30
"1942","US",90,95
"1943","Portugal",90,NA
"1944","Portugal",90,NA
"1945","Chile",90,25
"1946","Italy",90,20
"1947","US",90,30
"1948","US",90,55
"1949","Italy",90,42
"1950","Chile",90,25
"1951","Spain",88,16
"1952","Spain",88,20
"1953","Spain",88,18
"1954","Italy",88,20
"1955","US",88,22
"1956","Spain",88,18
"1957","US",88,46
"1958","US",88,45
"1959","Spain",88,19
"1960","US",88,45
"1961","Portugal",88,21
"1962","France",88,NA
"1963","US",88,13
"1964","Portugal",88,8
"1965","US",88,135
"1966","France",88,19
"1967","Spain",88,16
"1968","Chile",88,28
"1969","Italy",88,35
"1970","Italy",88,22
"1971","Italy",88,20
"1972","Portugal",88,10
"1973","US",88,75
"1974","Italy",88,50
"1975","US",88,15
"1976","US",88,40
"1977","US",88,40
"1978","US",88,20
"1979","Germany",88,23
"1980","France",88,12
"1981","US",88,25
"1982","France",88,23
"1983","France",88,25
"1984","Portugal",88,8
"1985","Argentina",88,18
"1986","Italy",88,90
"1987","Italy",88,58
"1988","US",88,40
"1989","Argentina",88,25
"1990","US",88,30
"1991","France",88,NA
"1992","US",88,72
"1993","US",88,42
"1994","Portugal",88,12
"1995","US",88,60
"1996","US",88,65
"1997","Spain",88,13
"1998","Spain",88,120
"1999","Italy",88,99
"2000","US",88,50
"2001","Italy",88,75
"2002","France",88,NA
"2003","France",88,15
"2004","France",88,22
"2005","France",88,35
"2006","France",88,15
"2007","US",88,20
"2008","Spain",87,10
"2009","US",87,44
"2010","France",87,20
"2011","France",90,22
"2012","US",90,45
"2013","France",90,25
"2014","Spain",90,40
"2015","US",90,29
"2016","US",90,55
"2017","Germany",90,40
"2018","US",90,24
"2019","US",90,48
"2020","US",90,60
"2021","Germany",90,21
"2022","Germany",90,25
"2023","Spain",90,95
"2024","US",90,18
"2025","US",90,28
"2026","Australia",90,25
"2027","US",90,40
"2028","Germany",90,25
"2029","Australia",90,33
"2030","Italy",90,20
"2031","France",90,NA
"2032","France",90,NA
"2033","France",90,23
"2034","US",90,39
"2035","Italy",90,20
"2036","Italy",90,NA
"2037","Italy",90,19
"2038","Italy",90,NA
"2039","Italy",90,NA
"2040","Italy",90,30
"2041","US",92,48
"2042","US",92,27
"2043","France",92,99
"2044","Austria",92,NA
"2045","US",92,49
"2046","US",92,32
"2047","Austria",92,24
"2048","France",92,17
"2049","France",92,48
"2050","Italy",92,45
"2051","US",92,42
"2052","US",92,90
"2053","New Zealand",92,34
"2054","France",92,NA
"2055","US",92,75
"2056","France",92,52
"2057","US",92,38
"2058","Austria",92,17
"2059","US",92,35
"2060","US",92,48
"2061","US",92,55
"2062","France",92,34
"2063","France",92,38
"2064","US",92,38
"2065","US",92,36
"2066","US",92,18
"2067","Austria",92,14
"2068","France",92,35
"2069","US",92,54
"2070","US",92,28
"2071","US",90,25
"2072","US",90,55
"2073","US",90,60
"2074","US",90,34
"2075","Croatia",90,20
"2076","Turkey",90,15
"2077","Italy",90,28
"2078","Italy",90,25
"2079","Spain",90,24
"2080","Italy",90,35
"2081","Spain",90,34
"2082","France",89,39
"2083","France",89,16
"2084","Spain",89,30
"2085","Italy",89,37
"2086","Hungary",89,30
"2087","US",89,14
"2088","Slovenia",89,31
"2089","US",89,18
"2090","Italy",89,18
"2091","US",89,45
"2092","US",89,28
"2093","US",89,22
"2094","US",89,20
"2095","France",89,25
"2096","US",89,20
"2097","Slovenia",89,18
"2098","Italy",89,65
"2099","Italy",89,48
"2100","US",89,45
"2101","France",90,16
"2102","US",90,50
"2103","France",90,21
"2104","US",90,40
"2105","US",90,75
"2106","US",90,40
"2107","US",90,25
"2108","Israel",90,50
"2109","Germany",90,33
"2110","Germany",90,18
"2111","Germany",90,28
"2112","Germany",90,18
"2113","US",90,38
"2114","France",90,25
"2115","US",90,65
"2116","Portugal",90,16
"2117","Italy",90,NA
"2118","Italy",90,NA
"2119","Italy",90,NA
"2120","Germany",90,24
"2121","France",90,55
"2122","Italy",90,NA
"2123","Italy",90,55
"2124","US",90,28
"2125","US",90,35
"2126","Italy",90,29
"2127","US",90,65
"2128","Italy",90,103
"2129","US",90,29
"2130","US",90,36
"2131","Spain",83,8
"2132","US",83,35
"2133","Portugal",83,11
"2134","South Africa",83,10
"2135","Spain",83,10
"2136","Argentina",83,23
"2137","Portugal",82,10
"2138","Spain",82,13
"2139","Spain",82,10
"2140","US",82,65
"2141","Argentina",82,8
"2142","US",82,30
"2143","Argentina",81,12
"2144","Argentina",81,18
"2145","Spain",81,11
"2146","France",100,848
"2147","Italy",99,200
"2148","Italy",98,95
"2149","Australia",98,125
"2150","US",98,75
"2151","Italy",97,125
"2152","France",97,130
"2153","France",97,150
"2154","France",97,NA
"2155","France",97,NA
"2156","France",97,450
"2157","France",97,NA
"2158","France",97,NA
"2159","France",97,NA
