"","country","points"
"1688","Romania",88
"1689","France",88
"1690","France",88
"1691","US",88
"1692","US",88
"1693","US",88
"1694","US",88
"1695","Portugal",88
"1696","Portugal",88
"1697","France",88
"1698","France",88
"1699","US",88
"1700","Argentina",88
"1701","US",88
"1702","US",88
"1703","Italy",88
"1704","Spain",88
"1705","Spain",88
"1706","Spain",88
"1707","Spain",88
"1708","Spain",88
"1709","US",88
"1710","France",88
"1711","US",90
"1712","Germany",90
"1713","Chile",90
"1714","France",90
"1715","US",90
"1716","US",90
"1717","US",90
"1718","US",90
"1719","Chile",90
"1720","US",90
"1721","US",90
"1722","US",90
"1723","US",90
"1724","US",90
"1725","US",90
"1726","Germany",90
"1727","US",90
"1728","France",90
"1729","France",90
"1730","US",90
"1731","France",90
"1732","US",90
"1733","France",90
"1734","US",90
"1735","Spain",90
"1736","France",90
"1737","US",90
"1738","France",90
"1739","France",90
"1740","France",90
"1741","Hungary",90
"1742","US",90
"1743","US",90
"1744","France",90
"1745","US",90
"1746","US",90
"1747","US",90
"1748","Italy",90
"1749","Italy",90
"1750","Morocco",90
"1751","US",90
"1752","Moldova",90
"1753","US",90
"1754","Italy",90
"1755","US",90
"1756","US",90
"1757","US",90
"1758","Italy",90
"1759","US",90
"1760","Italy",90
"1761","US",90
"1762","Bulgaria",90
"1763","France",90
"1764","US",90
"1765","Italy",90
"1766","France",90
"1767","France",90
"1768","France",90
"1769","France",90
"1770","Italy",90
"1771","Austria",92
"1772","US",92
"1773","Austria",92
"1774","US",92
"1775","New Zealand",92
"1776","Argentina",92
"1777","Spain",92
"1778","New Zealand",92
"1779","US",92
"1780","Austria",92
"1781","Italy",92
"1782","France",92
"1783","France",92
"1784","France",92
"1785","US",92
"1786","Austria",92
"1787","US",92
"1788","Italy",92
"1789","US",92
"1790","Italy",92
"1791","US",92
"1792","US",92
"1793","US",92
"1794","France",92
"1795","Spain",92
"1796","US",92
"1797","Austria",92
"1798","Austria",92
"1799","US",92
"1800","Austria",92
"1801","US",90
"1802","US",90
"1803","US",90
"1804","Italy",90
"1805","Italy",90
"1806","US",90
"1807","Israel",90
"1808","US",90
"1809","US",90
"1810","US",90
"1811","US",90
"1812","US",90
"1813","Israel",90
"1814","Israel",90
"1815","Israel",90
"1816","US",90
"1817","Italy",90
"1818","US",90
"1819","Germany",90
"1820","Spain",90
"1821","US",90
"1822","Germany",90
"1823","Italy",90
"1824","Argentina",90
"1825","Italy",90
"1826","Germany",90
"1827","Italy",90
"1828","US",90
"1829","US",90
"1830","US",90
"1831","France",84
"1832","US",84
"1833","France",84
"1834","Portugal",84
"1835","Argentina",84
"1836","US",84
"1837","Portugal",84
"1838","US",84
"1839","France",84
"1840","Portugal",84
"1841","Portugal",84
"1842","Portugal",84
"1843","Argentina",84
"1844","France",84
"1845","France",84
"1846","France",84
"1847","Portugal",84
"1848","Portugal",84
"1849","Portugal",84
"1850","US",84
"1851","Argentina",83
"1852","Argentina",83
"1853","US",83
"1854","US",83
"1855","US",83
"1856","US",83
"1857","Portugal",83
"1858","US",83
"1859","US",83
"1860","Argentina",83
"1861","US",91
"1862","Portugal",91
"1863","US",91
"1864","US",91
"1865","US",91
"1866","US",91
"1867","US",91
"1868","France",91
"1869","US",91
"1870","France",91
"1871","US",91
"1872","France",91
"1873","US",91
"1874","US",91
"1875","US",91
"1876","Italy",91
"1877","France",91
"1878","France",91
"1879","France",91
"1880","France",91
"1881","France",91
"1882","France",91
"1883","US",91
"1884","US",91
"1885","US",91
"1886","US",91
"1887","US",91
"1888","US",91
"1889","Portugal",91
"1890","Chile",91
"1891","US",87
"1892","US",87
"1893","Spain",87
"1894","Spain",87
"1895","US",87
"1896","Spain",87
"1897","Spain",87
"1898","US",87
"1899","Argentina",87
"1900","US",87
"1901","US",87
"1902","US",87
"1903","Argentina",87
"1904","US",87
"1905","US",87
"1906","US",87
"1907","US",87
"1908","US",87
"1909","US",87
"1910","US",87
"1911","US",87
"1912","US",87
"1913","France",87
"1914","France",87
"1915","France",87
"1916","France",87
"1917","France",87
"1918","US",87
"1919","Italy",87
"1920","US",87
"1921","US",90
"1922","Germany",90
"1923","US",90
"1924","Italy",90
"1925","Italy",90
"1926","Italy",90
"1927","US",90
"1928","Italy",90
"1929","US",90
"1930","US",90
"1931","Germany",90
"1932","Germany",90
"1933","Germany",90
"1934","Chile",90
"1935","Germany",90
"1936","Germany",90
"1937","US",90
"1938","Italy",90
"1939","France",90
"1940","France",90
"1941","France",90
"1942","US",90
"1943","Portugal",90
"1944","Portugal",90
"1945","Chile",90
"1946","Italy",90
"1947","US",90
"1948","US",90
"1949","Italy",90
"1950","Chile",90
"1951","Spain",88
"1952","Spain",88
"1953","Spain",88
"1954","Italy",88
"1955","US",88
"1956","Spain",88
"1957","US",88
"1958","US",88
"1959","Spain",88
"1960","US",88
"1961","Portugal",88
"1962","France",88
"1963","US",88
"1964","Portugal",88
"1965","US",88
"1966","France",88
"1967","Spain",88
"1968","Chile",88
"1969","Italy",88
"1970","Italy",88
"1971","Italy",88
"1972","Portugal",88
"1973","US",88
"1974","Italy",88
"1975","US",88
"1976","US",88
"1977","US",88
"1978","US",88
"1979","Germany",88
"1980","France",88
"1981","US",88
"1982","France",88
"1983","France",88
"1984","Portugal",88
"1985","Argentina",88
"1986","Italy",88
"1987","Italy",88
"1988","US",88
"1989","Argentina",88
"1990","US",88
"1991","France",88
"1992","US",88
"1993","US",88
"1994","Portugal",88
"1995","US",88
"1996","US",88
"1997","Spain",88
"1998","Spain",88
"1999","Italy",88
"2000","US",88
"2001","Italy",88
"2002","France",88
"2003","France",88
"2004","France",88
"2005","France",88
"2006","France",88
"2007","US",88
"2008","Spain",87
"2009","US",87
"2010","France",87
"2011","France",90
"2012","US",90
"2013","France",90
"2014","Spain",90
"2015","US",90
"2016","US",90
"2017","Germany",90
"2018","US",90
"2019","US",90
"2020","US",90
"2021","Germany",90
"2022","Germany",90
"2023","Spain",90
"2024","US",90
"2025","US",90
"2026","Australia",90
"2027","US",90
"2028","Germany",90
"2029","Australia",90
"2030","Italy",90
"2031","France",90
"2032","France",90
"2033","France",90
"2034","US",90
"2035","Italy",90
"2036","Italy",90
"2037","Italy",90
"2038","Italy",90
"2039","Italy",90
"2040","Italy",90
"2041","US",92
"2042","US",92
"2043","France",92
"2044","Austria",92
"2045","US",92
"2046","US",92
"2047","Austria",92
"2048","France",92
"2049","France",92
"2050","Italy",92
"2051","US",92
"2052","US",92
"2053","New Zealand",92
"2054","France",92
"2055","US",92
"2056","France",92
"2057","US",92
"2058","Austria",92
"2059","US",92
"2060","US",92
"2061","US",92
"2062","France",92
"2063","France",92
"2064","US",92
"2065","US",92
"2066","US",92
"2067","Austria",92
"2068","France",92
"2069","US",92
"2070","US",92
"2071","US",90
"2072","US",90
"2073","US",90
"2074","US",90
"2075","Croatia",90
"2076","Turkey",90
"2077","Italy",90
"2078","Italy",90
"2079","Spain",90
"2080","Italy",90
"2081","Spain",90
"2082","France",89
"2083","France",89
"2084","Spain",89
"2085","Italy",89
"2086","Hungary",89
"2087","US",89
"2088","Slovenia",89
"2089","US",89
"2090","Italy",89
"2091","US",89
"2092","US",89
"2093","US",89
"2094","US",89
"2095","France",89
"2096","US",89
"2097","Slovenia",89
"2098","Italy",89
"2099","Italy",89
"2100","US",89
"2101","France",90
"2102","US",90
"2103","France",90
"2104","US",90
"2105","US",90
"2106","US",90
"2107","US",90
"2108","Israel",90
"2109","Germany",90
"2110","Germany",90
"2111","Germany",90
"2112","Germany",90
"2113","US",90
"2114","France",90
"2115","US",90
"2116","Portugal",90
"2117","Italy",90
"2118","Italy",90
"2119","Italy",90
"2120","Germany",90
"2121","France",90
"2122","Italy",90
"2123","Italy",90
"2124","US",90
"2125","US",90
"2126","Italy",90
"2127","US",90
"2128","Italy",90
"2129","US",90
"2130","US",90
"2131","Spain",83
"2132","US",83
"2133","Portugal",83
"2134","South Africa",83
"2135","Spain",83
"2136","Argentina",83
"2137","Portugal",82
"2138","Spain",82
"2139","Spain",82
"2140","US",82
"2141","Argentina",82
"2142","US",82
"2143","Argentina",81
"2144","Argentina",81
"2145","Spain",81
"2146","France",100
"2147","Italy",99
"2148","Italy",98
"2149","Australia",98
"2150","US",98
"2151","Italy",97
"2152","France",97
"2153","France",97
"2154","France",97
"2155","France",97
"2156","France",97
"2157","France",97
"2158","France",97
"2159","France",97
"2160","France",97
"2161","Italy",87
"2162","US",87
"2163","US",87
"2164","US",87
"2165","France",87
"2166","US",87
"2167","US",87
"2168","US",87
"2169","US",87
"2170","US",87
"2171","US",87
"2172","US",87
"2173","US",87
"2174","US",87
"2175","US",87
"2176","US",87
"2177","US",87
"2178","US",87
"2179","US",87
"2180","US",87
"2181","US",87
"2182","US",87
"2183","Spain",86
"2184","Spain",86
"2185","Argentina",86
"2186","US",86
"2187","Italy",86
"2188","Italy",86
"2189","Italy",86
"2190","France",86
"2191","US",88
"2192","Italy",88
"2193","US",88
"2194","US",88
"2195","Spain",88
"2196","US",88
"2197","Germany",88
"2198","US",88
"2199","France",88
"2200","Spain",88
"2201","Germany",88
"2202","France",88
"2203","US",88
"2204","Spain",88
"2205","France",88
"2206","Portugal",88
"2207","Italy",88
"2208","Spain",88
"2209","US",88
"2210","Chile",88
"2211","Italy",88
"2212","US",88
"2213","Italy",88
"2214","Portugal",88
"2215","US",88
"2216","Italy",88
"2217","Italy",88
"2218","US",88
"2219","US",88
"2220","Italy",88
"2221","US",90
"2222","France",90
"2223","US",90
"2224","Portugal",90
"2225","Italy",90
"2226","Germany",90
"2227","US",90
"2228","US",90
"2229","Portugal",90
"2230","France",90
"2231","US",90
"2232","US",90
"2233","US",90
"2234","Italy",90
"2235","Italy",90
"2236","US",90
"2237","Italy",90
"2238","France",90
"2239","France",90
"2240","France",90
"2241","Portugal",90
"2242","Portugal",90
"2243","France",90
"2244","France",90
"2245","Germany",90
"2246","US",90
"2247","Italy",90
"2248","France",90
"2249","US",90
"2250","US",90
"2251","US",87
"2252","France",87
"2253","US",87
"2254","US",87
"2255","US",87
"2256","US",87
"2257","US",87
"2258","US",87
"2259","Italy",87
"2260","Italy",87
"2261","US",87
"2262","US",87
"2263","Portugal",87
"2264","France",87
"2265","France",87
"2266","US",87
"2267","US",87
"2268","US",87
"2269","France",87
"2270","France",87
"2271","France",87
"2272","France",87
"2273","Argentina",87
"2274","France",87
"2275","US",87
"2276","US",87
"2277","US",87
"2278","US",87
"2279","US",87
"2280","US",87
"2281","US",91
"2282","US",91
"2283","US",91
"2284","Chile",91
"2285","US",91
"2286","Chile",91
"2287","US",91
"2288","US",91
"2289","Italy",91
"2290","Italy",91
"2291","Chile",91
"2292","US",91
"2293","India",91
"2294","Italy",91
"2295","US",91
"2296","US",91
"2297","US",91
"2298","Italy",91
"2299","France",91
"2300","US",91
"2301","US",91
"2302","US",91
"2303","Portugal",91
"2304","Portugal",91
"2305","US",91
"2306","Chile",91
"2307","US",91
"2308","Chile",91
"2309","US",91
"2310","Italy",91
"2311","Germany",90
"2312","France",90
"2313","Italy",90
"2314","Italy",90
"2315","US",90
"2316","US",90
"2317","Italy",90
"2318","US",90
"2319","Italy",90
"2320","US",90
"2321","France",90
"2322","Italy",90
"2323","Italy",90
"2324","Italy",90
"2325","Italy",90
"2326","Australia",90
"2327","Italy",90
"2328","US",90
"2329","Portugal",90
"2330","US",90
"2331","Israel",90
"2332","Italy",90
"2333","US",90
"2334","US",90
"2335","France",90
"2336","US",90
"2337","Israel",90
"2338","Germany",90
"2339","Germany",90
"2340","US",90
"2341","Austria",92
"2342","Austria",92
"2343","US",92
"2344","Argentina",92
"2345","New Zealand",92
"2346","Spain",92
"2347","US",92
"2348","Austria",92
"2349","US",92
"2350","US",92
"2351","Spain",92
"2352","New Zealand",92
"2353","Argentina",92
"2354","US",92
"2355","Austria",92
"2356","US",92
"2357","US",92
"2358","France",92
"2359","US",92
"2360","France",92
"2361","France",92
"2362","France",92
"2363","Italy",92
"2364","US",92
"2365","Spain",92
"2366","US",92
"2367","US",92
"2368","US",92
"2369","US",92
"2370","US",92
"2371","France",90
"2372","US",90
"2373","US",90
"2374","France",90
"2375","France",90
"2376","Italy",90
"2377","Italy",90
"2378","US",90
"2379","Germany",90
"2380","Australia",90
"2381","Italy",90
"2382","US",90
"2383","Italy",90
"2384","US",90
"2385","US",90
"2386","US",90
"2387","Spain",90
"2388","US",90
"2389","US",90
"2390","US",90
"2391","Italy",90
"2392","Chile",90
"2393","US",90
"2394","US",90
"2395","Italy",90
"2396","Germany",89
"2397","US",89
"2398","Spain",89
"2399","Australia",89
"2400","Spain",89
"2401","Italy",89
"2402","France",89
"2403","US",89
"2404","France",89
"2405","Italy",89
"2406","US",89
"2407","US",89
"2408","France",89
"2409","France",89
"2410","US",89
"2411","US",89
"2412","Macedonia",89
"2413","US",89
"2414","Italy",89
"2415","Italy",89
"2416","US",89
"2417","Bulgaria",89
"2418","Spain",89
"2419","Spain",89
"2420","Italy",89
"2421","US",89
"2422","Italy",89
"2423","US",89
"2424","US",89
"2425","Italy",89
"2426","Italy",89
"2427","Bulgaria",89
"2428","Bulgaria",89
"2429","US",89
"2430","US",89
"2431","France",97
"2432","US",97
"2433","France",97
"2434","France",97
"2435","France",97
"2436","France",97
"2437","France",96
"2438","France",96
"2439","US",96
"2440","US",96
"2441","France",96
"2442","US",96
"2443","US",96
"2444","France",96
"2445","France",96
"2446","US",96
"2447","France",96
"2448","France",96
"2449","France",96
"2450","Italy",96
"2451","Italy",96
"2452","France",96
"2453","Italy",96
"2454","Spain",96
"2455","France",96
"2456","US",96
"2457","France",96
"2458","US",96
"2459","Australia",96
"2460","France",96
"2461","France",86
"2462","France",86
"2463","US",86
"2464","France",86
"2465","Italy",86
"2466","US",86
"2467","US",86
"2468","US",86
"2469","US",86
"2470","US",86
"2471","Italy",86
"2472","US",86
"2473","Italy",86
"2474","Italy",86
"2475","Italy",86
"2476","Italy",86
"2477","France",86
"2478","US",86
"2479","US",86
"2480","Spain",86
"2481","US",86
"2482","Argentina",86
"2483","Spain",86
"2484","US",86
"2485","US",86
"2486","France",86
"2487","France",86
"2488","France",86
"2489","US",86
"2490","France",86
"2491","US",88
"2492","US",88
"2493","Portugal",88
"2494","Spain",88
"2495","US",88
"2496","France",88
"2497","France",88
"2498","US",88
"2499","Italy",88
"2500","US",88
"2501","US",88
"2502","Germany",88
"2503","France",88
"2504","Spain",88
"2505","Spain",88
"2506","US",88
"2507","US",88
"2508","Portugal",88
"2509","US",88
"2510","US",88
"2511","US",88
"2512","US",88
"2513","US",88
"2514","Chile",88
"2515","Italy",88
"2516","US",88
"2517","US",88
"2518","Chile",88
